url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_special_chars,digit_ratio,letter_ratio,has_port,url_entropy,domain_length,num_subdomains,has_ip_address,has_at_symbol,has_double_slash_redirect,tld_suspicious,has_hyphen_in_domain,subdomain_depth,path_length,num_query_params,has_fragment,path_depth,has_hex_encoding,num_digits_in_path,path_entropy,has_phishing_keywords,has_brand_keywords,has_https,has_login_words,suspicious_tld,brand_in_domain,is_official_domain,is_brand_impersonation,min_levenshtein_to_official,is_typosquatting,brand_mismatch_score,has_phishing_keywords_enhanced,combined_suspicious_score,is_bare_domain,label
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,1,0,0,1,1,5,1,0
28,1,0,0,2,0,0.0,0.8571428571428571,0,4.1106,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,13,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.8522,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,2,3,0,4,0,0.0,0.7777777777777778,0,3.9055,22,1,0,0,0,0,1,1,15,0,0,2,0,0,3.3736,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1
21,1,1,0,3,0,0.047619047619047616,0.6666666666666666,0,3.9395,6,0,0,0,0,0,1,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
125,8,4,0,3,0,0.192,0.6,0,5.0136,48,3,0,1,0,0,1,3,14,2,0,1,0,2,3.6645,0,1,1,0,0,1,0,1,14,0,1,1,5,0,1
22,1,0,0,3,0,0.0,0.7727272727272727,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43,2,1,0,3,0,0.0,0.8372093023255814,0,4.2398,23,1,0,0,0,0,0,1,12,0,0,1,0,0,3.1887,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
16,1,0,0,2,0,0.0625,0.6875,0,3.625,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,2,2,0,3,0,0.16216216216216217,0.6216216216216216,0,4.3374,28,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,1
32,1,0,0,4,0,0.0,0.8125,0,3.8278,11,0,0,0,0,1,0,0,14,0,0,2,0,0,3.3788,1,1,0,0,1,1,0,1,1,1,1,1,13,0,1
35,2,0,0,3,0,0.0,0.8285714285714286,0,4.0116,26,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1
22,1,0,0,3,0,0.0,0.7727272727272727,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,2,0,0,2,0,0.022727272727272728,0.8636363636363636,0,4.0681,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.7623,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.8366,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
21,2,0,0,2,0,0.0,0.7619047619047619,0,3.7849,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
84,2,0,0,6,0,0.14285714285714285,0.75,0,5.112,15,1,0,0,0,0,0,1,61,0,0,4,0,12,4.918,0,1,1,0,0,1,0,1,0,0,1,1,5,0,1
25,1,0,0,2,0,0.0,0.84,0,3.8937,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0
43,1,0,0,5,0,0.3023255813953488,0.5348837209302325,0,4.6271,12,0,0,0,0,1,0,0,23,0,0,3,0,5,3.969,0,0,1,0,1,0,0,0,8,0,0,0,3,0,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.4585,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
37,2,2,0,3,0,0.16216216216216217,0.6216216216216216,0,4.0937,28,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,1
35,2,0,0,3,0,0.0,0.8285714285714286,0,4.1259,26,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.9706,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
21,1,1,0,2,0,0.047619047619047616,0.7142857142857143,0,3.7257,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
33,2,1,0,3,0,0.12121212121212122,0.6666666666666666,0,3.9683,24,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1
26,1,1,0,2,0,0.0,0.8076923076923077,0,4.0851,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0
50,3,0,0,5,0,0.0,0.82,0,3.9938,20,1,0,0,0,0,0,1,22,0,0,3,0,0,3.4817,1,0,1,1,0,0,0,0,7,0,0,1,2,0,1
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.6538,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52,2,2,0,2,0,0.11538461538461539,0.75,0,4.4651,45,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1
20,1,0,0,2,0,0.0,0.8,0,3.3219,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
23,1,1,0,2,0,0.0,0.782608695652174,0,4.0018,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
21,1,1,0,3,0,0.047619047619047616,0.6666666666666666,0,3.8442,6,0,0,0,0,0,1,0,7,0,0,1,0,1,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0.0,0.7727272727272727,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.8269,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.8842,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
60,2,5,0,3,0,0.15,0.6666666666666666,0,4.7777,32,1,0,0,0,0,1,1,20,0,0,1,0,3,3.4842,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1
22,2,0,0,2,0,0.0,0.7727272727272727,0,3.914,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
31,1,0,0,3,0,0.0,0.8387096774193549,0,3.6436,22,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,1
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.7255,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
42,2,0,0,5,0,0.0,0.8095238095238095,0,3.9401,25,1,0,0,0,0,0,1,9,0,0,3,0,0,1.9749,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
23,2,0,0,3,0,0.043478260869565216,0.6956521739130435,0,4.056,8,1,0,0,0,0,0,1,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.5766,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,1,0,0,1,1,5,1,0
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.1962,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.7255,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.5383,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
27,2,0,0,3,0,0.0,0.7777777777777778,0,4.0603,18,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17,1,0,0,2,0,0.11764705882352941,0.6470588235294118,0,3.2928,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
32,2,1,0,3,0,0.0,0.78125,0,4.1167,23,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1
29,2,0,0,3,0,0.034482758620689655,0.7586206896551724,0,4.0473,20,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
33,2,1,0,3,0,0.030303030303030304,0.7575757575757576,0,3.9802,15,0,0,0,0,0,1,0,10,0,0,1,0,0,3.1219,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.4842,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.8442,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0.0,0.7727272727272727,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.5014,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
17,1,0,0,2,0,0.23529411764705882,0.5294117647058824,0,3.7345,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1
15,1,0,0,2,0,0.06666666666666667,0.6666666666666666,0,3.5069,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.3211,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
15,1,0,0,2,0,0.0,0.7333333333333333,0,2.9232,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.8924,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
24,1,0,0,2,0,0.0,0.8333333333333334,0,3.4235,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
93,4,0,0,3,0,0.06451612903225806,0.8494623655913979,0,4.8464,74,2,0,0,0,0,0,2,11,0,0,1,0,0,3.4594,0,0,1,0,0,0,0,0,52,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.8842,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
32,2,0,0,3,0,0.09375,0.71875,0,4.3514,17,1,0,0,0,0,0,1,7,0,0,1,0,3,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55,3,0,0,7,0,0.01818181818181818,0.7818181818181819,0,4.2334,12,0,0,0,1,0,0,0,35,0,0,5,0,1,3.9113,1,0,1,1,0,0,0,0,6,0,0,1,2,0,1
37,2,1,0,4,0,0.0,0.7837837837837838,0,4.0131,21,1,0,0,0,0,1,1,8,0,0,2,0,0,2.75,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
51,2,1,0,2,0,0.1568627450980392,0.7254901960784313,0,4.4096,43,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,1
31,2,0,0,3,0,0.22580645161290322,0.5806451612903226,0,4.1715,22,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1
18,1,1,0,2,0,0.0,0.7222222222222222,0,3.6835,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.914,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
37,2,1,0,2,0,0.16216216216216217,0.6756756756756757,0,4.2603,29,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,1
25,1,0,0,2,0,0.0,0.84,0,3.9737,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
22,1,0,0,3,0,0.0,0.7727272727272727,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.2359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,1,0,0,3,0,0.0,0.8387096774193549,0,4.0582,20,0,0,0,0,0,0,0,3,0,0,1,0,0,1.585,1,0,1,0,0,0,0,0,11,0,0,1,2,0,1
36,1,2,0,2,0,0.0,0.8333333333333334,0,4.149,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.7345,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.8442,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,2,0,0.0,0.75,0,3.8219,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
36,3,1,0,3,0,0.1111111111111111,0.6666666666666666,0,3.9858,21,1,0,0,0,0,1,1,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.567,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
28,2,0,0,2,0,0.0,0.8214285714285714,0,4.0391,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
60,3,0,0,4,0,0.0,0.8333333333333334,0,4.3838,32,1,0,0,0,0,0,1,17,0,0,2,0,0,3.4992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.6464,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
121,2,14,0,4,0,0.14049586776859505,0.6859504132231405,0,4.6611,29,1,0,0,0,0,1,1,84,0,0,2,0,12,4.3974,0,1,1,0,0,0,0,0,11,0,0,0,0,0,1
37,2,1,0,2,0,0.1891891891891892,0.6486486486486487,0,4.4092,30,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1
20,2,0,0,2,0,0.0,0.75,0,3.7842,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
37,2,1,0,2,0,0.1891891891891892,0.6486486486486487,0,4.3782,30,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1
76,2,4,0,6,0,0.34210526315789475,0.4868421052631579,0,4.6951,18,1,0,0,0,0,0,1,50,0,0,4,0,26,4.1913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
72,5,2,0,3,0,0.06944444444444445,0.7777777777777778,0,4.3883,51,3,0,0,0,0,1,3,13,0,0,1,0,0,3.3927,0,0,1,0,0,0,0,0,15,0,0,0,0,0,1
24,1,0,0,2,0,0.0,0.8333333333333334,0,4.0016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0
31,1,0,0,3,0,0.06451612903225806,0.7741935483870968,0,4.3248,12,0,0,0,0,0,0,0,11,0,0,1,0,2,3.4594,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.5726,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
20,1,0,0,2,0,0.0,0.8,0,3.7219,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
39,1,0,0,4,0,0.0,0.8461538461538461,0,4.0991,19,0,0,0,0,0,0,0,13,0,0,2,0,0,3.3927,1,1,0,1,0,1,0,1,6,0,1,1,7,0,1
20,1,0,0,2,0,0.0,0.8,0,3.6842,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
20,1,0,0,2,0,0.1,0.7,0,3.5842,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58,2,1,0,2,0,0.3275862068965517,0.5689655172413793,0,4.647,51,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1
37,1,1,0,4,0,0.02702702702702703,0.7837837837837838,0,4.0876,14,0,0,0,0,0,1,0,15,0,0,2,0,0,3.3232,0,1,1,0,0,1,0,1,2,1,1,1,8,0,1
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.8797,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
46,1,1,0,3,0,0.0,0.8260869565217391,0,4.3737,17,0,0,0,0,1,1,0,6,1,0,1,0,0,2.585,1,0,0,1,1,0,0,0,10,0,0,1,5,0,1
21,1,1,0,3,0,0.047619047619047616,0.6666666666666666,0,3.9395,6,0,0,0,0,0,1,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
90,2,8,0,4,0,0.2111111111111111,0.6222222222222222,0,4.6977,28,1,0,0,0,1,0,1,55,0,0,2,0,11,4.3792,0,1,0,0,1,0,0,0,10,0,0,0,3,0,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.7849,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
20,1,1,0,2,0,0.0,0.75,0,3.7842,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.6819,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
37,1,1,0,3,0,0.0,0.8378378378378378,0,4.0441,23,0,0,0,0,0,1,0,6,0,0,1,0,0,2.585,1,0,1,1,0,0,0,0,15,0,0,1,2,0,1
43,2,2,0,3,0,0.13953488372093023,0.6744186046511628,0,4.3945,34,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1
78,3,6,0,3,0,0.38461538461538464,0.44871794871794873,0,4.8043,69,2,0,0,0,0,1,2,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,1
48,2,3,0,2,0,0.125,0.7083333333333334,0,4.3457,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,1
27,1,0,0,2,0,0.0,0.8518518518518519,0,3.838,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0
20,1,0,0,2,0,0.0,0.8,0,3.8219,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
31,1,1,0,4,0,0.0,0.7741935483870968,0,3.9102,15,0,0,0,0,0,1,0,8,0,0,2,0,0,2.1556,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.6753,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.6978,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
66,5,2,0,3,0,0.015151515151515152,0.8181818181818182,0,4.1121,46,3,0,0,0,0,1,3,12,0,0,1,0,0,3.2516,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
26,1,0,0,2,0,0.0,0.8461538461538461,0,3.4885,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0
45,2,3,0,3,0,0.26666666666666666,0.5333333333333333,0,4.4637,36,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.749,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
69,1,0,0,5,0,0.2318840579710145,0.6521739130434783,0,4.5517,15,0,0,0,0,0,0,0,46,0,0,3,0,16,4.2597,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
16,1,0,0,2,0,0.0,0.75,0,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21,1,1,0,2,0,0.0,0.7619047619047619,0,3.7849,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
34,2,1,0,3,0,0.029411764705882353,0.7647058823529411,0,4.1607,25,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1
60,2,2,0,4,0,0.21666666666666667,0.6333333333333333,0,4.4773,11,0,0,0,0,0,0,0,41,0,0,2,0,13,4.4546,1,0,1,1,0,0,0,0,5,0,0,1,2,0,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.7849,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
17,1,0,0,2,0,0.11764705882352941,0.6470588235294118,0,3.8522,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
37,1,0,0,3,0,0.16216216216216217,0.7027027027027027,0,4.3143,12,0,0,0,0,0,0,0,17,0,0,1,0,6,3.6169,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
210,5,1,3,3,0,0.11904761904761904,0.7666666666666667,0,5.5328,45,4,0,0,0,0,0,4,1,4,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,1
25,1,0,0,2,0,0.0,0.84,0,3.7795,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.749,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,2,1,0,2,0,0.2222222222222222,0.6111111111111112,0,4.4613,29,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1
20,1,0,0,2,0,0.0,0.8,0,3.8219,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
24,1,0,0,2,0,0.0,0.8333333333333334,0,3.6054,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
24,1,1,0,3,0,0.0,0.75,0,3.8035,15,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.5464,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.5724,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
54,2,3,0,2,0,0.09259259259259259,0.7592592592592593,0,4.3237,47,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.882,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
35,1,0,0,6,0,0.05714285714285714,0.6857142857142857,0,3.8542,9,0,0,0,0,0,0,0,18,0,0,4,0,2,3.128,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
23,1,0,0,4,0,0.0,0.7391304347826086,0,3.3062,11,0,0,0,0,1,0,0,4,0,0,2,0,0,1.5,0,0,1,0,1,0,0,0,5,0,0,0,3,0,1
25,1,0,0,2,0,0.0,0.84,0,4.1337,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
